station_name,time,total_traffic,最高气温℃,最低气温℃,天气,风向,风力,work,trip_count,体育休闲服务_proportion,医疗保健服务_proportion,住宿服务_proportion,风景名胜_proportion,科教文化服务_proportion,交通枢纽_proportion,生活类服务_proportion,公司_proportion,住宅区_proportion,pay_type_0_proportion,pay_type_1_proportion,pay_type_2_proportion,pay_type_3_proportion,天气_中雨,天气_多云,天气_小雨,天气_晴,天气_阴,风向_东北风,风向_东风,风向_北风,风向_西北风,风向_西南风,风力_北风3-4级,风力_微风
彭埠站,2019-01-07,45473,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
打铁关站,2019-01-07,42600,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
振宁路站,2019-01-07,25880,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文新站,2019-01-07,27624,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文泽路站,2019-01-07,32955,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文海南路站,2019-01-07,30328,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新塘站,2019-01-07,12617,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新风站,2019-01-07,9431,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
景芳站,2019-01-07,31856,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
曹家桥站,2019-01-07,8630,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
朝阳站,2019-01-07,14393,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杜甫村站,2019-01-07,15845,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杨家墩站,2019-01-07,10905,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杭发厂站,2019-01-07,18423,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林广场站,2019-01-07,47918,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林门站,2019-01-07,31911,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
水澄桥站,2019-01-07,12511,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江锦路站,2019-01-07,29913,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江陵路站,2019-01-07,73130,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
沈塘桥站,2019-01-07,37687,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
浦沿站,2019-01-07,12680,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
湘湖站,2019-01-07,20238,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨和路站,2019-01-07,26082,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨康路站,2019-01-07,13293,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
潘水站,2019-01-07,11361,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
火车东站,2019-01-07,156647,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
甬江路站,2019-01-07,6502,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
白洋站,2019-01-07,10363,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
盈丰路站,2019-01-07,22775,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-07,14561,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-07,19315,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-07,11956,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-07,19744,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-07,37164,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-07,50529,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-07,43050,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-07,22523,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-07,41225,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-07,24654,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-07,39819,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-07,40837,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-07,21005,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-07,19499,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-07,78826,8,5,小雨,北风,微风,1,1124255,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-08,15667,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-08,28937,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-08,23358,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-08,17971,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-08,13921,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-08,20240,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-08,25905,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-08,31956,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
临平站,2019-01-08,45267,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司南站,2019-01-08,8812,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司站,2019-01-08,18449,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九和路站,2019-01-08,35609,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九堡站,2019-01-08,20847,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
云水站,2019-01-08,18732,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民广场站,2019-01-08,24349,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民路站,2019-01-08,20909,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
余杭高铁站,2019-01-08,8213,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路A站,2019-01-08,50152,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路B站,2019-01-08,22172,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南星桥站,2019-01-08,23919,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南苑站,2019-01-08,16322,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
古翠路站,2019-01-08,40303,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城星路站,2019-01-08,31486,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城站,2019-01-08,60445,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
墩祥街站,2019-01-08,22527,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
复兴路站,2019-01-08,8062,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
婺江路站,2019-01-08,19423,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
学院路站,2019-01-08,32999,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
定安路站,2019-01-08,43671,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
客运中心站,2019-01-08,48123,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
市民中心站,2019-01-08,31595,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆春广场站,2019-01-08,35444,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆菱路站,2019-01-08,23079,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建国北路站,2019-01-08,31460,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设一路站,2019-01-08,13259,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设三路站,2019-01-08,20455,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
彭埠站,2019-01-08,46258,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
打铁关站,2019-01-08,44017,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
振宁路站,2019-01-08,26157,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文新站,2019-01-08,28286,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文泽路站,2019-01-08,33629,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文海南路站,2019-01-08,31807,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新塘站,2019-01-08,13149,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新风站,2019-01-08,9735,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
景芳站,2019-01-08,33623,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
曹家桥站,2019-01-08,8969,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
朝阳站,2019-01-08,14557,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杜甫村站,2019-01-08,17342,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杨家墩站,2019-01-08,11468,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杭发厂站,2019-01-08,19091,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林广场站,2019-01-08,49285,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林门站,2019-01-08,31954,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
水澄桥站,2019-01-08,12690,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江锦路站,2019-01-08,30568,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江陵路站,2019-01-08,73435,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
沈塘桥站,2019-01-08,38092,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
浦沿站,2019-01-08,12892,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
湘湖站,2019-01-08,20683,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨和路站,2019-01-08,26575,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨康路站,2019-01-08,13099,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
潘水站,2019-01-08,11689,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
火车东站,2019-01-08,153215,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
甬江路站,2019-01-08,6425,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
白洋站,2019-01-08,10783,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
盈丰路站,2019-01-08,22907,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-08,15152,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-08,19475,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-08,12157,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-08,19678,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-08,37182,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-08,51676,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-08,44540,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-08,23225,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-08,43418,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-08,24641,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-08,39995,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-08,41454,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-08,21164,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-08,19917,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-08,84736,6,4,阴,东北风,微风,1,1148216,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-09,15217,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-09,28451,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-09,23167,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-09,17716,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-09,13717,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-09,20541,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-09,26174,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-09,31575,6,6,小雨,北风,微风,1,1136026,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
